"Protein"	"Label"	"log2FC"	"SE"	"Tvalue"	"DF"	"pvalue"	"adj.pvalue"
"Q6URW6"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.138021672807474	0.112598468641218	1.22578641142327	110	0.22289692559413	0.542062671557779
"Q6VNB8"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.497935204191102	0.218547368046446	-2.27838572773514	15	0.0377675921914946	0.21005196450444
"Q6W8Q3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-1.31744523017792	0.687387314089011	-1.91659811459268	12	0.0794078414083705	0.314369305764412
"Q6WQJ1"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.0411313481620369	0.117820632673305	-0.34910140294431	83	0.727897285805091	0.900658544662242
"Q6WVG3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0913389110489546	0.0728037447224839	1.25459083728624	174	0.211309941979056	0.526898740998428
"Q6X893"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0675040525184667	0.106766165786371	0.632260716878563	50	0.530097233369707	0.804663626599821
"Q6Y685"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.036839146653772	0.140746956223523	-0.261740272345691	60	0.794418146844519	0.927045355240844
"Q6ZPE2"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.0329054250547824	0.119555517982626	-0.275231336955641	147	0.78352499491718	0.924298912702814
"Q6ZPJ3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.142426202135541	0.0797967221892781	-1.78486281426079	148	0.0763319541797343	0.306811627622841
"Q6ZPU9"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.297396375393607	0.372128893262099	-0.799175717818138	13	0.438546899581212	0.743021524119517
"Q6ZPZ3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.189332296418693	0.349176931944	0.54222452601496	9	0.600829526585028	0.833517934223835
"Q6ZQ08"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.00128306374554053	0.229939027862333	-0.00558001726574537	14	0.995626546777758	0.999687960430115
"Q6ZQ18"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.19845282106179	0.0909628803394038	-2.18169016109995	95	0.0315995443078081	0.189707368788688
"Q6ZQ29"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.163418084468825	0.564561942588666	-0.289459972663955	12	0.777169731454545	0.924298912702814
"Q6ZQ38"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.077163865033085	0.0621495044639977	1.24158455805203	706	0.214802210113433	0.530395322191111
"Q6ZQ58"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.105019666443042	0.0931204985745774	1.12778247593826	12	0.28145659608886	0.597596691387685
"Q6ZQ82"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0783847437300746	0.154403159854983	0.507662821173442	82	0.613052615081577	0.84066029111465
"Q6ZQI3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0974352265655387	0.133859058643249	0.727894156384409	71	0.469072127293498	0.765714140527424
"Q6ZWM4"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.0707000471657027	0.136236450199235	-0.518951037422874	17	0.610484800808387	0.839748871154132
"Q6ZWN5"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.139341084025191	0.0848882106287539	-1.64146567577657	84	0.104439889049786	0.370379356004988
"Q6ZWR6"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.0106142282892086	0.0635446581291872	-0.167035728914139	610	0.867397291792651	0.954358578389999
"Q6ZWU9"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	8.0362558897519e-05	0.614875370524015	0.000130697313227934	14	0.999897562725193	0.999897562725193
"Q6ZWV3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.176577267920917	0.160854431719018	-1.09774574460817	88	0.275310142536392	0.592806014615533
"Q6ZWV7"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.192895242615186	0.127324761580596	-1.51498608927757	15	0.150562297068614	0.441845333881255
"Q6ZWX6"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.281129836579601	0.101181250178457	-2.77847759425549	161	0.00611100852443625	0.0736312425706549
"Q6ZWY8"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.22198402679958	0.259466676533343	-0.855539639099103	15	0.405711479960102	0.716158576950036
"Q71LX4"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.230557215276706	0.0693520520524518	3.32444691185681	302	0.000995122457221775	0.0234980162854653
"Q71M36"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0738890535429336	0.158567690232874	0.465977989806242	28	0.644835959389921	0.855388824450602
"Q71RI9"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.483481894992601	0.194883239645247	2.48087981230556	17	0.0238626234738235	0.159862874814333
"Q761V0"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.204790807924134	0.137162399671111	1.49305355122965	66	0.140188459863294	0.427249890665389
"Q76LS9"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.0871469116725957	0.118019200514619	-0.738412997991804	46	0.464014411176076	0.761981001347562
"Q76MZ3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.106215304958384	0.0844102110655266	1.25832294005201	438	0.208945327881729	0.523895591041909
"Q78IK2"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.00225425703453346	0.122870827243243	-0.0183465602463209	53	0.98543127811554	0.995766540920328
"Q78IK4"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.104257605153703	0.103721192014156	1.00517168313564	32	0.322354894740745	0.642844309766554
"Q78JE5"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0712448795395094	0.199320931369316	0.35743802243981	26	0.723649099724503	0.898026347006654
"Q78JW9"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.587997686288773	0.124033396073879	4.74064006066994	10	0.00079134385355295	0.0207770745102633
"Q78PY7"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.173537741200164	0.0967199364584812	-1.79422927221068	171	0.0745432082270709	0.303386081100159
"Q78WH7"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.141623350712756	0.144851617044769	-0.977713287584394	14	0.344809565149398	0.664922524308041
"Q78XF5"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.290102548093955	0.197298063366627	-1.47037706880515	15	0.162123568240816	0.458601087060935
"Q78YZ6"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.154625929346089	0.377075672901509	0.410066043657176	15	0.687554371468538	0.881243975683003
"Q78ZA7"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.151530626261727	0.117385076219312	-1.29088493309508	129	0.199052237974239	0.514105946446555
"Q791T5"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.116050358407574	0.125839246177255	-0.922211169670445	45	0.361336677596757	0.677088738987725
"Q791V5"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.308455303248893	0.108354911398263	-2.84671270797456	141	0.00507732105306635	0.0662740082891276
"Q7M6Y3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.161597267001667	0.15978628170666	1.01133379709237	124	0.313826048247196	0.635023230921806
"Q7M750"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0277952719862122	0.270671975564578	0.102689877399519	15	0.919569383635183	0.973689454297923
"Q7TMB8"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.0745433079049117	0.0817966191242819	-0.911325048675306	120	0.363951194538732	0.680877207589833
"Q7TME0"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.418646747849385	0.311013991846289	1.34607046250283	15	0.198271777079205	0.51333173840341
"Q7TMF3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.214919160713347	0.135539826867279	-1.58565320379076	139	0.115090389568135	0.387086167097544
"Q7TMK9"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.150987469909949	0.0784456617629584	1.92473957790288	189	0.0557635689408973	0.255530128755721
"Q7TMM9"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.411965648191308	0.664166662046134	-0.620274505983398	17	0.543303315735301	0.81127778141366
"Q7TMQ7"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.1846916475025	0.277744804388097	0.664968865608114	11	0.519768444499974	0.798750274728146
"Q7TMY8"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0654063186180105	0.0906910641388732	0.721199152739626	218	0.471559722314747	0.767358817222045
"Q7TN29"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.196224368268084	0.229190391991217	0.856163151357598	12	0.408678726595014	0.717953143425038
"Q7TNC4"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.191413900248525	0.217842409144732	-0.878680606774561	36	0.385401796321222	0.701952743193939
"Q7TNE3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.069248741500393	0.216962581525872	-0.319173661252437	15	0.753996483716187	0.914240634372266
"Q7TNG5"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.243270843698804	0.0939331985495129	-2.58982816996884	65	0.011839467393832	0.107933345606204
"Q7TNS2"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.743803026441233	0.338470865311989	2.19753929412987	17	0.0421280570706541	0.221977499488493
"Q7TNV0"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0151932225402651	0.0820211530829406	0.185235417562364	68	0.853595785688309	0.949480657676538
"Q7TNV1"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.250526425757349	0.342809567696805	0.730803482063036	14	0.476952543417735	0.769105505202394
"Q7TPD0"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.953101622450747	0.341709879450991	2.78921295451583	13	0.0153432171455981	0.124699826140875
"Q7TPM6"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0194453397156389	0.200481104662622	0.0969933787444073	31	0.923356032002631	0.974135052489924
"Q7TPR4"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0621954788039002	0.146931239568212	0.423296495603486	104	0.672953031908099	0.871148064596284
"Q7TPS5"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.913444558185586	0.25280626071361	-3.61321968691423	13	0.00315118638164402	0.0519568816801211
"Q7TPV4"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.05792313037374	0.127494460486781	0.454318800617583	85	0.650757434656456	0.859528600929914
"Q7TQ95"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.179330391908728	0.0890998500114157	-2.01269016598514	27	0.0542187881710245	0.252787751969061
"Q7TQD2"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.1009025574037	0.100088727310655	-1.00813108643612	119	0.315437033446358	0.635670185529912
"Q7TQF7"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0460191885170164	0.0908635765454233	0.506464639260717	272	0.612940783147753	0.84066029111465
"Q7TQH0"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0783334622974667	0.121854602311492	0.642843690854009	83	0.522097470054529	0.800722016620706
"Q7TQI3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.123236653821525	0.107467459169442	1.14673460016599	171	0.253093350317156	0.574940367178969
"Q7TSC1"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.419495956851975	0.11762167061281	3.56648528002024	45	0.000872156773445987	0.0222217049312106
"Q7TSE6"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.20787670562433	0.437238913853791	0.475430477566876	12	0.643017300796027	0.855388824450602
"Q7TSH2"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.0761849135217187	0.167293392609747	-0.455397026345439	29	0.652215071819126	0.860794001336158
"Q7TSJ2"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.165538789692769	0.0635937841676248	2.60306556465378	706	0.00943343702341259	0.0944514316668186
"Q7TSQ8"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.331119929778883	0.295866874425749	-1.11915174830422	15	0.280677342778032	0.59630957041498
"Q7TSV4"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0422205121850945	0.25861928037508	0.163253536719541	12	0.873035948673819	0.956581492771272
"Q7TT37"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.3570705726064	0.379077322918353	0.941946539712444	12	0.364797163713269	0.682089542135608
"Q7TT50"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.354981468755367	0.149012180261523	2.3822312252083	62	0.0202891635614595	0.146575382877965
"Q80SW1"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0923535343265153	0.181444321592563	0.508991042077894	222	0.611264007203435	0.839748871154132
"Q80SY5"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.238830810581574	0.19951529117012	1.19705516895911	28	0.241321975280354	0.561111504272806
"Q80SZ7"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.840155195956912	0.384874518732713	2.18293276136678	11	0.051600567106886	0.246950517684443
"Q80T41"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.159899918232601	0.09997997228045	1.59931948954809	115	0.112493500291751	0.384155061107381
"Q80TB8"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.300034680342721	0.0628803100432093	-4.77152037158448	244	3.15033245157359e-06	0.000350195020262019
"Q80TJ1"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.0551731353995704	0.0506801780722516	-1.08865314800026	495	0.276836610173044	0.592901776666446
"Q80TK0"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.00171302917925348	0.14543417583153	0.0117787251136751	41	0.99065928360203	0.997024500961622
"Q80TL0"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0753273971990512	0.116444414422219	0.646895753418621	27	0.523161362753812	0.800722016620706
"Q80TL4"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.176663163973505	0.164333119731117	1.07503079271277	49	0.287626110796535	0.60621380905496
"Q80TL7"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.118514132967207	0.346277253902369	0.342252145157132	14	0.737244888957787	0.906366709721204
"Q80TM9"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.0859709128837692	0.113398860721812	-0.758128541473371	68	0.450993565875385	0.750421935300134
"Q80TR1"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.45462394573764	0.232711924419214	1.95359110570831	14	0.0710296325591147	0.292784825118073
"Q80TS3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0557628943417696	0.114441350758027	0.487261763098845	123	0.62694011422695	0.850230473682042
"Q80TV8"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.150982655406969	0.116813958131148	1.29250526069375	67	0.200622043660019	0.51554329787653
"Q80TY0"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.117465961366874	0.106231971333229	1.1057496146655	138	0.270758886939011	0.589179941227293
"Q80TZ3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.20947409774851	0.112642671213639	1.85963361390126	294	0.0639361107431176	0.274375887448049
"Q80U23"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.108267074647774	0.126832801669182	0.85362046113407	47	0.397645070156122	0.709992182258029
"Q80U28"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.0770880788617417	0.0837181221427405	-0.920805160085955	254	0.358025875719154	0.675042165162744
"Q80U30"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.185765684998006	0.157450491095188	1.17983553881518	14	0.257725929136298	0.578071360137912
"Q80U56"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.021749635910335	0.321160457437705	0.0677220230779929	10	0.947341859549585	0.981496764239073
"Q80U57"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.100590074110302	0.268674391129451	0.374393978106517	15	0.713351004744043	0.893302209577804
"Q80U63"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.123533628920631	0.121686998085222	-1.01517525178915	61	0.314032051642587	0.635067165469692
"Q80U78"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.59548483434485	0.39944274224934	1.49078897013264	14	0.158201216357412	0.453922890564232
"Q80UG2"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.272522424155309	0.303319303969611	-0.898467128826763	35	0.375076202858635	0.691407722716119
"Q80UJ7"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0589728181406464	0.118726520844969	0.496711414778606	82	0.620721615333158	0.84677220274832
"Q80UK0"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.265438828034058	0.159012314762976	1.66929730209715	12	0.120917092549865	0.39339925815973
"Q80UM3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.209769443379746	0.154438824878889	1.35826883909695	45	0.181149380653109	0.485035560008248
"Q80UM7"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.110696935467991	0.318728425020035	0.347308011392561	12	0.734375189406437	0.905422863218097
"Q80UP3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.225237623525411	0.0898052463327603	2.50806754307901	245	0.0127868034464151	0.112406440500884
"Q80UP8"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.126197979285283	0.123479740048749	-1.02201364560259	83	0.309744085782428	0.630838132154992
"Q80UU9"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.123777855056686	0.101177378488951	1.223374798846	30	0.230710877810786	0.549550996632641
"Q80UW2"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.0308942302307123	0.086019681454923	-0.359153041585045	80	0.720426813565565	0.896565835878272
"Q80UW8"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.133787530177612	0.0766485995408344	-1.74546607477593	12	0.106430894702467	0.374057210513749
"Q80UY2"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.000842237262705881	0.503557116642617	-0.00167257543359005	15	0.998687520129827	0.999897562725193
"Q80V26"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.121490918044675	0.205704294935872	-0.590609535316459	13	0.564908963905385	0.822718474235541
"Q80VD1"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.344973723747861	0.0819631899700087	4.20888601180715	119	5.00677938144456e-05	0.00265436334591661
"Q80VJ2"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.652763550348192	0.258167218354774	-2.52845250651135	8	0.035340495282095	0.201082799115294
"Q80VL1"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.071123509825118	0.159759181323454	-0.445192002337061	59	0.657810158233282	0.865196108882401
"Q80VP0"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.00831636060262594	0.0946071869366362	-0.0879041103737275	105	0.93012032178843	0.976205048835762
"Q80VP1"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.141724349361875	0.0683409183365858	2.07378467851234	101	0.0406434984348027	0.216472172498192
"Q80VP9"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0883936039746752	0.210907551158152	0.419110664787873	14	0.681494653843994	0.8785748511584
"Q80VQ0"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.550652735091047	0.319495567610301	-1.72350664896452	10	0.115517935870645	0.387232302539145
"Q80W04"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0451500668421677	0.232187733863818	0.194455004538047	12	0.849072779097117	0.947814964939639
"Q80W21"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.718354314771642	0.171349868003556	-4.19232487974098	11	0.00150493203159341	0.0306863655672834
"Q80W47"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.247469656478178	0.123366077093423	2.0059781611664	68	0.0488388081880027	0.241743052846442
"Q80W54"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.337314187582747	0.357572894047572	-0.943343841767462	15	0.360452249429392	0.676166821738533
"Q80W93"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.329367296986721	0.159690295374712	2.06253796584109	17	0.0547795418311505	0.25304329912888
"Q80WC7"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.0916539678285504	0.247378816119436	0.370500470761002	30	0.713612844720493	0.893302209577804
"Q80WJ7"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	7.10399693354472e-05	0.0961150088788689	0.000739114214981521	114	0.999411564062445	0.999897562725193
"Q80WM4"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.188501443618391	0.198821354099172	-0.948094556907439	80	0.345936526263579	0.666348389885017
"Q80WQ2"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.243397628690299	0.0792392726954102	3.07167923695995	13	0.0089199780819964	0.0912114079245092
"Q80WS3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.0591133254752407	0.142856678024038	-0.413794624744767	11	0.686977591745965	0.881243975683003
"Q80WW9"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.210605460629671	0.547225913261814	-0.384860174793858	8	0.710370749634553	0.891455791420492
"Q80X50"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.105768582739581	0.127811269814655	-0.827537218689405	110	0.409724331870842	0.718163808558963
"Q80X73"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.268905250341799	0.369201037625359	0.728343701500284	13	0.479318399952739	0.7707565124765
"Q80X80"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.496038826113512	0.153104386130218	3.23987338737391	26	0.00326309676894532	0.0523453057363458
"Q80XA6"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.342963609959527	0.400276919822152	0.856815851665666	10	0.411608878621753	0.720002129812468
"Q80XD1"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.204863302728994	0.0981832016190585	-2.08654127539907	162	0.038496003840705	0.210472500215313
"Q80XI3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.0538657802036842	0.0956673590839358	-0.563052860656725	109	0.574555258838962	0.826325884528542
"Q80XI4"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.00698866715824065	0.128457449516561	-0.0544045299400069	48	0.956838683763615	0.982999242090221
"Q80XK6"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.436896771362394	0.153317661987387	-2.84961801333976	12	0.0146331466423213	0.120935962381451
"Q80XN0"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.0327616487259028	0.0685912040183386	-0.477636297463791	174	0.633508544496067	0.852017772057512
"Q80XQ2"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.740760492882213	0.279053137664839	2.65454995088396	15	0.0180266938595071	0.136228041754082
"Q80XR2"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.0149627656854194	0.508137963432402	-0.0294462660973961	12	0.976992740406437	0.989337932248188
"Q80XU3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.43794880156966	0.162470070306009	-2.6955660248364	10	0.0224838462417551	0.154034461529002
"Q80Y14"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.190529758305884	0.114209037695605	1.66825465085953	34	0.104450527334921	0.370379356004988
"Q80Y17"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.251598543726938	0.0954204703662188	2.63673552185727	192	0.00905599812187718	0.0915160396715213
"Q80Y55"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.145420370769922	0.196812260366793	-0.738878617109046	15	0.471385212581807	0.767358817222045
"Q80Y86"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.316788216949965	0.218052419496377	-1.45280762158765	13	0.1699857106419	0.471314772987328
"Q80YA7"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.220521714141083	0.568922069454142	-0.387613218015369	12	0.705089817968513	0.888387390391041
"Q80YA9"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.520594970366994	0.217223254972554	2.39658949237627	43	0.0209680579566176	0.1483694614343
"Q80YD1"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.13509592682924	0.213149397343368	-0.633808626780259	48	0.529214592063209	0.804088837852653
"Q80YN3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.381997453466359	0.112654191356666	3.39088540662413	99	0.0010021034501615	0.0234980162854653
"Q80YR4"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-1.07152915224545	0.839833903536821	-1.27588222829882	9	0.233940136984327	0.554441342536445
"Q80YV2"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.1608396066694	0.691663688949907	0.232540191481771	11	0.82038843569881	0.93771813616902
"Q80YV3"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.273409335291535	0.303858343803751	0.899792093476683	10	0.389384693103549	0.703403681414066
"Q80YV4"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.278414853986139	0.576762466046704	-0.48272013242206	13	0.637321590043516	0.853560124092482
"Q80YX1"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.271714143868823	0.0868019907792784	3.1302754859591	383	0.00188038579513394	0.0362000527934725
"Q80Z24"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.337807070994431	0.21857241352034	-1.54551558247306	50	0.128528075505352	0.40671051257249
"Q80Z38"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.357815343715073	0.165746378729828	-2.15881243654997	16	0.0463978730049583	0.233071531159018
"Q80ZF8"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.102691083486723	0.32941255782033	-0.311740038589339	14	0.759832234669195	0.917764416638642
"Q80ZJ1"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	-0.148501364438599	0.19777926007666	-0.750843968073494	14	0.465180578668102	0.762612880157126
"Q80ZW2"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.149927581752849	0.270972210075331	0.553295047160627	36	0.583481491229359	0.829551980525242
"Q80ZX8"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.302826761560225	0.214689663163475	1.41053256639393	50	0.164573857732001	0.462578722466946
"Q810A7"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.166749051923433	0.148214377317407	1.12505314896903	45	0.266531629518433	0.58352477466361
"Q810B6"	"WT_NT+WT_EGCG__-__TG_NT+TG_EGCG"	0.783701310946029	0.356924949079207	2.19570336275964	11	0.0504633290354466	0.246146664821988
