"Protein"	"Label"	"log2FC"	"SE"	"Tvalue"	"DF"	"pvalue"	"adj.pvalue"
"Q9R0M6"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.503782021797681	0.241584305837121	2.08532594885256	15	0.0545388106117874	0.273169682221249
"Q9R0N0"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.376302262695294	0.136909144650222	2.7485546247234	27	0.01053977585349	0.102022661772827
"Q9R0N7"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.140740981260819	0.101237009066342	-1.39021275479	86	0.168051958093521	0.487421465786601
"Q9R0P3"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.0462798448272551	0.152353861015361	-0.303765487259881	108	0.761891007272634	0.903727522302598
"Q9R0P4"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.117086255117306	0.152192520068232	0.769329892591389	15	0.453642338060621	0.758615506181381
"Q9R0P5"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.112778960390778	0.125355327022368	0.899674254534507	153	0.369707440787342	0.699107562071145
"Q9R0P9"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.245614374102538	0.0703344766278508	-3.49209073385328	208	0.000585258969965974	0.0130116284548564
"Q9R0Q3"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.828865641110422	0.740086102244805	-1.11995839213348	16	0.27926228141595	0.622716740160623
"Q9R0Q6"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.227036986036244	0.095857127994134	2.36849351516287	158	0.0190697848549557	0.150721281216003
"Q9R0Q7"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.00921440606194974	0.13725983210848	0.0671311185538049	68	0.946674314809264	0.979985322442914
"Q9R0U0"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.144027202138528	0.247439836251358	-0.582069582329579	18	0.567739463552718	0.814161544487169
"Q9R0X4"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.107720974614499	0.174450267340673	-0.61748816013069	63	0.539138382834445	0.801843274599697
"Q9R0Y5"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.0725447268474429	0.151044673350746	-0.480286561837136	125	0.631863086514715	0.84264713472512
"Q9R112"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.412019614470074	0.288323128920821	-1.42902033566382	12	0.178509660393418	0.501340089417863
"Q9R118"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.284351127203978	0.319310182113486	0.890516942873172	12	0.390693269875085	0.712720491259685
"Q9R171"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.986131132116035	0.292950348114401	3.36620570162606	15	0.0042419453827196	0.0539400139810028
"Q9R190"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.302641603980755	0.238703233596113	1.26785716063163	29	0.214934297162152	0.547828097648504
"Q9R1C6"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.188381132746113	0.142801001788912	-1.31918635294014	60	0.192119194626868	0.522527817430297
"Q9R1C7"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.500268100232567	0.802048707938504	0.623737804551048	14	0.542829631786673	0.802547541712092
"Q9R1K9"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.0828898281942961	0.12621403996646	-0.656740155186561	36	0.515524608301945	0.78901545358042
"Q9R1L5"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.12078079932826	0.173617767991928	0.695670729587286	14	0.498021309810705	0.778666712163199
"Q9R1P0"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.0217628488378991	0.0834336652760392	0.260840138880355	122	0.794655567986155	0.916104119459147
"Q9R1P1"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.088752014253723	0.145281070923553	0.610898678606411	105	0.542586847312645	0.802547541712092
