"Protein"	"Label"	"log2FC"	"SE"	"Tvalue"	"DF"	"pvalue"	"adj.pvalue"
"P56399"	"WT_TG"	0.0298992979130704	0.0578252080687229	0.517063386568991	193	0.605703955531402	0.800865680041487
"P56480"	"WT_TG"	-0.0758055062147731	0.0431056554669897	-1.75859769196237	217	0.08005544804881	0.266751642609786
"P56528"	"WT_TG"	-0.134800225176446	0.0339131495939119	-3.97486599713066	13	0.00158540563505949	0.0197455065457409
"P56546"	"WT_TG"	0.0414767566235389	0.0612417825402665	0.677262400000653	7	0.519987078991108	0.740299222401661
"P56564"	"WT_TG"	0.131332850176564	0.0708872049141346	1.85270177228242	76	0.0678074205007604	0.239613126809235
"P56565"	"WT_TG"	-0.628789112306779	0.606652729344242	-1.03648938163761	7	0.334446691564952	0.591044960441422
"P56671"	"WT_TG"	0.0643213145205606	0.110655043395206	0.581277748821951	14	0.57029405655368	0.775931027289614
"P56695"	"WT_TG"	-0.0851593121247407	0.371879938075763	-0.228996790107541	4	0.830103262494174	0.921598425929846
"P56812"	"WT_TG"	0.00829446904819386	0.158139737193323	0.0524502518810564	28	0.958542353806557	0.981950026644036
"P56959"	"WT_TG"	0.0100316438110453	0.0653139221580814	0.153591201991597	41	0.878685566199825	0.942734333374631
"P57722"	"WT_TG"	0.101320498513632	0.057931666249051	1.74896572244358	24	0.0930772515571177	0.293659140873741
"P57746"	"WT_TG"	0.063773301115525	0.0619180908784668	1.02996232943777	61	0.307094328536715	0.565271556553588
"P57759"	"WT_TG"	0.0175740896444776	0.0459701664505428	0.38229336548922	42	0.704171482433461	0.858360460952782
"P57776"	"WT_TG"	-0.121962517615228	0.0734816590383455	-1.65976815454837	35	0.105896343196367	0.317795144914003
"P57780"	"WT_TG"	-0.00745257550239481	0.0638134510693421	-0.116786905856205	70	0.907363346846394	0.957637997471661
"P57784"	"WT_TG"	0.0851933380733243	0.0593282387534764	1.43596607388471	10	0.18154659997711	0.422383402428781
"P58021"	"WT_TG"	0.207241755068033	0.106560735161539	1.94482287264505	23	0.064123086208836	0.232700995790166
"P58044"	"WT_TG"	-0.108341195272786	0.0815244233345397	-1.32894157163434	31	0.193566398294849	0.436935051157321
"P58252"	"WT_TG"	-0.0159075762177359	0.0518277392554016	-0.306931701947196	303	0.759106186383457	0.887992195697167
"P58281"	"WT_TG"	-0.0345555710550721	0.0475188380672947	-0.72719730659524	253	0.467777453743531	0.702455012746398
"P58389"	"WT_TG"	0.0942925938229042	0.0460531889172348	2.04747154409575	58	0.0451500174833761	0.187659699271629
"P58404"	"WT_TG"	-0.331493366090276	0.850016813632887	-0.389984481216915	5	0.712607408347499	0.862668526171476
"P58771"	"WT_TG"	0.192450965264664	0.161268061978531	1.19336068719103	30	0.242080402383027	0.495065205465603
"P58871"	"WT_TG"	0.0734678509022276	0.204308780879105	0.359592233804678	4	0.737332732325697	0.874091043742081
"P59016"	"WT_TG"	-0.313345325420106	0.303080954179996	-1.03386676430356	7	0.335588967561232	0.59147347968981
"P59017"	"WT_TG"	0.173835098257702	0.0345230221136294	5.0353383804448	35	1.44181715773239e-05	0.000759422013171069
"P59108"	"WT_TG"	-0.0588629242644007	0.0626705446074314	-0.939243860622536	25	0.35659240360635	0.613646834573113
"P59114"	"WT_TG"	0.206264280701142	0.103912887990206	1.98497303549664	8	0.0824119104907761	0.272563811669586
"P59279"	"WT_TG"	0.123843366011444	0.0765968412827466	1.61682079753515	5	0.166839957811916	0.404825565208477
"P59325"	"WT_TG"	-0.00529918047906702	0.0661602377734471	-0.0800961522722007	51	0.936474262693396	0.970729514033041
"P59644"	"WT_TG"	0.0567446565421641	0.0709175201858692	0.800150038995171	19	0.433515049013229	0.681037899772293
"P59708"	"WT_TG"	-0.355097726147964	0.410572523064245	-0.864884292542879	5	0.42664093699141	0.676622892948977
"P59764"	"WT_TG"	-0.0433703013688335	0.0740157238858669	-0.585960645817786	26	0.562954570566021	0.771473285473987
"P59999"	"WT_TG"	-0.0395425953245434	0.0636633734972269	-0.621120012219676	47	0.537521526873893	0.75409676200268
"P60122"	"WT_TG"	0.0681687147015693	0.0672252637726968	1.01403417221333	51	0.315353210420065	0.571647906115151
"P60191"	"WT_TG"	-0.296317372672502	0.229618564298652	-1.29047655000185	6	0.244380940230841	0.497419948058431
"P60202"	"WT_TG"	-0.15482857005735	0.0429705354004481	-3.60313337068021	71	0.000579564183301073	0.010388073815509
"P60229"	"WT_TG"	0.167743477664292	0.0756701874368653	2.21677100779283	41	0.0322441740321131	0.151709990942006
"P60335"	"WT_TG"	-0.0574788537337009	0.0652098730479425	-0.881444036724965	89	0.380451812624608	0.634691520313028
"P60469"	"WT_TG"	-0.119139933663519	0.0546797770668993	-2.17886648509475	82	0.0322117517132514	0.151709990942006
"P60487"	"WT_TG"	0.0610405598613846	0.0504823199914744	1.20914727912056	74	0.230455382510597	0.481173547774177
"P60521"	"WT_TG"	-0.326799480439479	0.165868491139581	-1.97023243048899	16	0.0663708538614234	0.236754925859093
"P60603"	"WT_TG"	-0.149855927329486	0.31130972661765	-0.481372454878478	7	0.644935215499607	0.824572590671069
"P60605"	"WT_TG"	-0.270331327875264	0.273176039123036	-0.989586527219209	7	0.35534127520168	0.612053008833842
